,cpuName,price,cpuMark,cpuValue,threadMark,threadValue,TDP,cores,socket,category
960,Intel Core i7-1180G7 @ 1.30GHz,34080.0,6607,15.51,2323,5.45,15.0,4,BGA 1598,Laptop
961,Intel Core i5-7600 @ 3.50GHz,13599.2,6598,38.81,2476,14.57,65.0,4,LGA 1151,Desktop
964,Intel Xeon E5-1428L v2 @ 2.20GHz,1629.6,6566,322.34,1321,64.87,60.0,6,LGA 1356,Server
967,Intel Core i7-6700HQ @ 2.60GHz,30240.0,6544,17.31,1919,5.08,45.0,4,BGA 1440,Laptop
969,Intel Xeon E5-1620 v2 @ 3.70GHz,24735.2,6535,21.14,2015,6.52,130.0,4,LGA 2011,Server
970,Intel Xeon W3670 @ 3.20GHz,23615.2,6534,22.13,1501,5.09,130.0,6,LGA 1366,Server
972,Intel Xeon E3-1280 V2 @ 3.60GHz,31055.2,6511,16.77,2174,5.6,69.0,4,LGA 1155,Server
973,Intel Core i7-4820K @ 3.70GHz,11978.4,6501,43.42,1945,12.99,130.0,4,LGA 2011,Desktop
974,Intel Core i7-970 @ 3.20GHz,41600.0,6499,12.5,1455,2.8,130.0,6,LGA 1366,Desktop
975,Intel Core i7-3770K @ 3.50GHz,10918.4,6462,47.35,2082,15.25,77.0,4,LGA 1155,Desktop
976,Intel Xeon E3-1290 V2 @ 3.70GHz,70800.0,6461,7.3,2112,2.39,87.0,4,LGA 1155,Server
977,Intel Xeon E5-4610 @ 2.40GHz,17215.2,6460,30.02,1401,6.51,95.0,6,LGA 2011,Server
978,Intel Xeon E3-1286L v3 @ 3.20GHz,61920.0,6450,8.33,2207,2.85,65.0,4,LGA 1150,Server
979,Intel Xeon E3-1270 V2 @ 3.50GHz,6799.2,6431,75.66,2064,24.29,69.0,4,LGA 1155,Server
981,Intel Xeon Silver 4112 @ 2.60GHz,44000.0,6420,11.67,1690,3.07,85.0,4,LGA 3647,Server
983,Intel Xeon E5-2608L v3 @ 2.00GHz,35280.0,6415,14.55,1210,2.74,52.0,6,LGA 2011-v3,Server
984,Intel Core i5-10210U @ 1.60GHz,56209.6,6401,9.11,2233,3.18,15.0,4,BGA 1528,Laptop
985,Intel Core i7-3770 @ 3.40GHz,11198.4,6397,45.7,2076,14.83,77.0,4,LGA 1155,Desktop
989,Intel Core i7-8665U @ 1.90GHz,56359.2,6383,9.06,2236,3.17,15.0,4,BGA 1528,Laptop
990,Intel Xeon X5675 @ 3.07GHz,2478.4,6378,205.88,1473,47.55,95.0,6,LGA 1366,Server
991,Intel Xeon E5-2420 v2 @ 2.20GHz,6815.2,6362,74.68,1382,16.22,80.0,6,LGA 1356,Server
992,Intel Core i7-8565U @ 1.80GHz,49200.0,6358,10.34,2246,3.65,15.0,4,BGA 1356,Laptop
993,Intel Core i7-8650U @ 1.90GHz,83920.0,6358,6.06,2154,2.05,15.0,4,-BGA1356,Laptop
996,Intel Xeon E5-2640 @ 2.50GHz,6000.0,6321,84.28,1348,17.98,95.0,6,LGA 2011,Server
997,Intel Xeon E3-1245 V2 @ 3.40GHz,29400.0,6316,17.19,2042,5.56,77.0,4,LGA 1155,Server
998,Intel Xeon E3-1225 v6 @ 3.30GHz,16650.4,6312,30.33,2303,11.06,73.0,4,LGA 1151,Server
999,Intel Core i5-6600K @ 3.50GHz,10800.0,6307,46.72,2332,17.27,91.0,4,LGA 1151,Desktop
1000,AMD Ryzen 3 1200,8284.0,6304,60.88,1927,18.61,65.0,4,AM4,Desktop
1001,Intel Xeon E3-1240 V2 @ 3.40GHz,7999.2,6301,63.02,2044,20.44,69.0,4,LGA 1155,Server
1003,Intel Core i7-4850HQ @ 2.30GHz,34720.0,6299,14.51,1972,4.54,47.0,4,BGA 1364,Laptop
1004,Intel Xeon E5-4617 @ 2.90GHz,2870.4,6298,175.52,1552,43.25,130.0,6,LGA  2011,Server
1005,Intel Core i7-4790T @ 2.70GHz,71440.0,6291,7.05,2100,2.35,45.0,4,LGA 1150,Desktop
1006,Intel Core i5-8350U @ 1.70GHz,23760.0,6284,21.16,2031,6.84,15.0,4,-BGA1356,Laptop
1007,Intel Core i3-1115G4 @ 3.00GHz,22480.0,6273,22.33,2695,9.59,,2,BGA 1449,Laptop
1008,Intel Core i7-4910MQ @ 2.90GHz,36796.0,6265,13.62,2019,4.39,47.0,4,PGA946,Laptop
1009,Intel Xeon E5-2620 v2 @ 2.10GHz,3920.0,6246,127.47,1303,26.59,80.0,6,LGA 2011,Server
1010,AMD Opteron 6276,77476.8,6245,6.45,1005,1.04,115.0,8,Socket G34,Server
1011,Intel Xeon E5-2637 v2 @ 3.50GHz,10201.6,6244,48.96,1849,14.5,130.0,4,LGA  2011,Server
1012,Intel Core i5-8365U @ 1.60GHz,43125.6,6239,11.57,2166,4.02,15.0,4,BGA 1528,Laptop
1013,Intel Xeon D-1622 @ 2.60GHz,13600.0,6205,36.5,1875,11.03,40.0,4,BGA 1667,Server
1014,Intel Xeon W-2104 @ 3.20GHz,20400.0,6202,24.32,1836,7.2,120.0,4,LGA 2066,Server
1015,Intel Xeon E3-1230 V2 @ 3.30GHz,4957.6,6192,99.93,1994,32.18,69.0,4,LGA 1155,Server
1018,Intel Core i7-3770S @ 3.10GHz,9120.0,6178,54.2,2034,17.84,65.0,4,LGA 1155,Desktop
1019,Intel Xeon E3-1240L v5 @ 2.10GHz,22240.0,6173,22.21,1906,6.86,25.0,4,LGA 1151,Server
1020,Intel Core i3-8100 @ 3.60GHz,13599.2,6163,36.26,2240,13.18,65.0,4,LGA 1151-2,Desktop
1021,Intel Core i3-9300T @ 3.20GHz,11440.0,6162,43.09,2318,16.21,35.0,4,LGA 1151-2,Desktop
1025,Intel Core i3-8300 @ 3.70GHz,21256.0,6136,23.1,2262,8.51,62.0,4,LGA 1151-2,Desktop
1026,Intel Xeon E5-2630 @ 2.30GHz,3920.0,6131,125.12,1270,25.92,95.0,6,LGA 2011,Server
1027,AMD FX-8370 Eight-Core,17519.2,6128,27.98,1626,7.43,125.0,4,AM3+,Desktop
1029,Intel Core i5-6600 @ 3.30GHz,9520.0,6107,51.32,2284,19.2,65.0,4,LGA  1151,Desktop
1030,Intel Xeon X5660 @ 2.80GHz,5786.4,6107,84.43,1387,19.17,95.0,6,LGA 1366,Server
1031,Intel Core i5-8265U @ 1.60GHz,39990.4,6103,12.21,2122,4.25,15.0,4,BGA 1528,Laptop
1032,Intel Xeon X5670 @ 2.93GHz,5115.2,6090,95.25,1392,21.77,95.0,6,LGA 1366,Server
1035,Intel Core i3-8100B @ 3.60GHz,10640.0,6081,45.72,2363,17.77,65.0,4,BGA 1440,Laptop
1036,Intel Xeon E3-1268L v5 @ 2.40GHz,36523.2,6079,13.32,1654,3.62,35.0,4,LGA 1151,"Laptop, Server"
1037,Intel Core i5-7600T @ 2.80GHz,23840.0,6073,20.38,2231,7.49,35.0,4,LGA 1151,Desktop
1038,Intel Xeon E5-2658 @ 2.10GHz,108056.0,6073,4.5,1156,0.86,95.0,8,LGA 2011,Server
1040,Intel Core i5-7500 @ 3.40GHz,13279.2,6064,36.53,2284,13.76,65.0,4,LGA 1151,Desktop
1041,Intel Xeon E-2104G @ 3.20GHz,40800.0,6057,11.88,1963,3.85,65.0,4,LGA 1151-2,Server
1042,Intel Core i7-4900MQ @ 2.80GHz,44480.0,6051,10.88,1951,3.51,47.0,4,PGA946,Laptop
1045,Intel Core i7-4810MQ @ 2.80GHz,14396.0,6034,33.53,2004,11.14,47.0,4,PGA946,Laptop
1049,Intel Xeon E3-1265L v3 @ 2.50GHz,55996.0,5987,8.55,2104,3.01,45.0,4,LGA 1150,Server
1050,AMD FX-9370 Eight-Core,20240.0,5985,23.66,1671,6.61,220.0,4,AM3+,Desktop
1052,AMD FX-8350 Eight-Core,9839.2,5969,48.53,1576,12.81,125.0,4,AM3+,Desktop
1053,Intel Core i7-3840QM @ 2.80GHz,43909.6,5966,10.87,1954,3.56,45.0,4,rPGA988B,Laptop
1055,Intel Xeon E3-1225 v5 @ 3.30GHz,31920.0,5961,14.94,2064,5.17,80.0,4,LGA 1151,Server
1057,Intel Xeon E5-2650L @ 1.80GHz,3920.0,5929,120.99,1091,22.26,70.0,8,LGA  2011,Server
1064,Intel Xeon E5-2440 @ 2.40GHz,13600.0,5900,34.71,1282,7.54,95.0,6,LGA  1356,Server
1066,AMD Opteron 6378,136793.6,5889,3.44,1127,0.66,115.0,8,G34,Server
1068,Intel Xeon E5-1620 @ 3.60GHz,14392.8,5871,32.64,1774,9.86,130.0,4,LGA 2011,Server
1069,Intel Xeon E5-2430 @ 2.20GHz,5520.0,5863,84.97,1190,17.25,95.0,6,LGA  1356,Server
1070,Intel Xeon E5-1410 v2 @ 2.80GHz,1536.0,5842,304.26,1689,87.97,80.0,4,LGA  1356,Server
1072,Intel Core i7-4800MQ @ 2.70GHz,19199.2,5829,24.29,1944,8.1,47.0,4,rPGA946B,Laptop
1073,Intel Core i3-8300T @ 3.20GHz,12716.0,5827,36.66,2005,12.62,25.0,4,LGA 1151-2,Desktop
1075,Intel Core i7-4710MQ @ 2.50GHz,21725.6,5800,21.36,1895,6.98,47.0,4,PGA946,Laptop
1076,Intel Core i3-1115G4E @ 3.00GHz,22800.0,5776,20.27,2552,8.95,15.0,2,BGA  1449,Mobile/Embedded
1077,AMD Opteron 4274 HE,6159.2,5776,75.02,1060,13.77,65.0,4,C32,Server
1078,Intel Xeon E5-2450L @ 1.80GHz,5200.0,5769,88.76,1013,15.58,70.0,8,LGA  1356,Server
1080,Intel Xeon X5650 @ 2.67GHz,4640.0,5761,99.32,1302,22.45,95.0,6,LGA 1366,Server
1082,Intel Core i7-3820QM @ 2.70GHz,43920.0,5755,10.48,1915,3.49,45.0,4,BGA 1224,Laptop
1083,Intel Xeon Bronze 3106 @ 1.70GHz,26744.8,5754,17.21,1013,3.03,85.0,8,LGA 3647,Server
1084,Intel Core i7-3820 @ 3.60GHz,9437.6,5754,48.77,1736,14.71,130.0,4,LGA 2011,Desktop
1085,Intel Core i7-4770T @ 2.50GHz,61600.0,5748,7.46,1930,2.51,45.0,4,LGA 1150,Desktop
1088,Intel Xeon E3-1220 v6 @ 3.00GHz,33334.4,5729,13.75,1938,4.65,72.0,4,LGA 1151,Server
1090,Intel Core i5-7440EQ @ 2.90GHz,20000.0,5711,22.84,2131,8.52,45.0,4,BGA 1440,Laptop
1091,Intel Core i7-3740QM @ 2.70GHz,17441.6,5708,26.18,1885,8.65,45.0,4,rPGA988B,Laptop
1092,Intel Xeon E3-1220 v5 @ 3.00GHz,15585.6,5707,29.29,2019,10.36,80.0,4,LGA 1151,Server
1094,Intel Core i7-3920XM @ 2.90GHz,87680.0,5700,5.2,1910,1.74,55.0,4,PGA988,Laptop
1096,Intel Xeon E3-1205 v6 @ 3.00GHz,15440.0,5682,29.44,1875,9.72,65.0,4,LGA 1151,Server
1097,Intel Core i7-3940XM @ 3.00GHz,13199.2,5671,34.37,1930,11.7,55.0,4,rPGA988B,Laptop
1099,Intel Core i5-6600T @ 2.70GHz,9758.4,5655,46.36,2096,17.19,35.0,4,LGA  1151,Desktop
1100,Intel Core i5-6500 @ 3.20GHz,10320.0,5655,43.84,2123,16.46,65.0,4,LGA  1151,Desktop
1101,Intel Core i7-3720QM @ 2.60GHz,15677.6,5651,28.83,1859,9.49,45.0,4,BGA 1224,Laptop
1102,AMD Opteron 6238,8296.8,5625,54.24,1157,11.16,115.0,6,Socket G34,Server
1103,Intel Core i5-4690K @ 3.50GHz,5599.2,5623,80.34,2197,31.39,88.0,4,LGA 1150,Desktop
1105,Intel Core i7-2700K @ 3.50GHz,14400.0,5604,31.13,1786,9.92,95.0,4,LGA 1155,Desktop
1109,Intel Core i7-3770T @ 2.50GHz,12527.2,5573,35.59,1933,12.34,45.0,4,LGA 1155,Desktop
1110,Intel Core i5-4690 @ 3.50GHz,9510.4,5572,46.87,2205,18.54,84.0,4,LGA 1150,Desktop
1111,AMD Opteron 6376,164400.0,5572,2.71,1165,0.57,115.0,8,Socket G34,Server
1113,Intel Core i7-4700HQ @ 2.40GHz,30640.0,5560,14.52,1784,4.66,47.0,4,BGA 1364,Laptop
1114,Intel Core i5-8365UE @ 1.60GHz,23760.0,5555,18.71,2248,7.57,15.0,4,BGA 1528,Laptop
1115,Intel Core i5-5675C @ 3.10GHz,20667.2,5548,21.48,2251,8.71,65.0,4,LGA 1150,Desktop
1116,Intel Core i5-4670K @ 3.40GHz,12390.4,5547,35.82,2154,13.91,84.0,4,LGA 1150,Desktop
1118,Intel Xeon E5-2643 @ 3.30GHz,13000.0,5523,33.99,1646,10.13,130.0,4,LGA 2011,Server
1119,Intel Xeon E3-1226 v3 @ 3.30GHz,22376.0,5520,19.74,2115,7.56,84.0,4,LGA 1150,Server
1120,Intel Core i7-4710HQ @ 2.50GHz,30240.0,5518,14.6,1784,4.72,47.0,4,BGA 1364,Laptop
1121,Intel Xeon E3-1280 @ 3.50GHz,28640.0,5510,15.39,1780,4.97,95.0,4,LGA 1155,Server
1125,Intel Core i7-2600K @ 3.40GHz,6399.2,5500,68.76,1745,21.82,95.0,4,LGA 1155,Desktop
1126,Intel Core i5-7400 @ 3.00GHz,14000.0,5499,31.42,2103,12.01,65.0,4,LGA 1151,Desktop
1128,Intel Core i5-4670 @ 3.40GHz,8000.0,5440,54.4,2142,21.42,84.0,4,LGA 1150,Desktop
1134,Intel Core i3-9100T @ 3.10GHz,9760.0,5419,44.42,2106,17.26,35.0,4,LGA 1151-2,Desktop
1135,Intel Core i5-6402P @ 2.80GHz,11190.4,5414,38.7,2027,14.49,65.0,4,LGA  1151,Desktop
1136,AMD FX-8320 Eight-Core,6590.4,5409,65.66,1472,17.87,125.0,4,AM3+,Desktop
1137,Intel Xeon E3-1240 @ 3.30GHz,11280.0,5398,38.28,1744,12.37,80.0,4,LGA 1155,Server
1138,Intel Xeon E3-1270 @ 3.40GHz,6397.6,5386,67.35,1761,22.02,80.0,4,LGA 1155,Server
1139,Intel Core i5-4690S @ 3.20GHz,11077.6,5380,38.85,2186,15.79,65.0,4,LGA 1150,Desktop
1140,Intel Xeon E3-1275 @ 3.40GHz,59920.0,5372,7.17,1730,2.31,95.0,4,LGA 1155,Server
1142,Intel Xeon E3-1245 @ 3.30GHz,19600.0,5366,21.9,1741,7.11,95.0,4,LGA 1155,Server
1146,Intel Xeon E5-2609 v4 @ 1.70GHz,25196.0,5351,16.99,1043,3.31,85.0,8,LGA 2011-3,Server
1147,Intel Core i5-4590 @ 3.30GHz,4640.0,5344,92.14,2093,36.08,84.0,4,LGA 1150,Desktop
1148,Intel Core i7-2600 @ 3.40GHz,7120.0,5344,60.04,1741,19.56,95.0,4,LGA 1155,Desktop
1149,Intel Core i5-7500T @ 2.70GHz,15118.4,5319,28.15,1964,10.39,35.0,4,LGA 1151,Desktop
1150,Intel Core i7-4700MQ @ 2.40GHz,15041.6,5319,28.29,1765,9.39,47.0,4,rPGA946B,Laptop
1152,Intel Xeon E3-1240L v3 @ 2.00GHz,71640.0,5304,5.92,1769,1.98,25.0,4,LGA 1150,Server
1155,Intel Core i3-8100T @ 3.10GHz,21026.4,5291,20.13,1922,7.31,35.0,4,LGA 1151-2,Desktop
1156,AMD Opteron 6274,70876.0,5286,5.97,849,0.96,115.0,8,G34,Server
1157,Intel Xeon X5687 @ 3.60GHz,15196.0,5282,27.81,1619,8.52,130.0,4,LGA 1366,Server
1158,Intel Xeon E5-2620 @ 2.00GHz,6052.0,5280,69.79,1112,14.71,95.0,6,LGA 2011,Server
1160,Intel Xeon E5-2430L @ 2.00GHz,2582.4,5273,163.36,1005,31.13,60.0,6,LGA 1356,Server
1162,Intel Xeon E3-1225 v3 @ 3.20GHz,7196.0,5264,58.52,1992,22.15,84.0,4,LGA 1150,Server
1164,AMD Opteron 6328,27476.8,5246,15.27,1433,4.17,115.0,4,G34,Server
1165,Intel Xeon E5-1607 v4 @ 3.10GHz,14241.6,5245,29.46,1905,10.7,140.0,4,LGA 2011-3,Server
1167,AMD Opteron 6272,46696.0,5240,8.98,753,1.29,115.0,8,G34,Server
1168,AMD FX-8370E Eight-Core,2011.2,5235,208.22,1490,59.27,95.0,4,AM3+,Desktop
1169,Intel Core i5-4670R @ 3.00GHz,22080.0,5233,18.96,2164,7.84,65.0,4,BGA 1364,Desktop
1172,AMD FX-8300 Eight-Core,5495.2,5223,76.03,1484,21.6,95.0,4,AM3+,Desktop
1175,Intel Core i5-4570 @ 3.20GHz,7999.2,5199,52.0,2036,20.36,84.0,4,LGA 1150,Desktop
1178,Intel Core i5-6400 @ 2.70GHz,10399.2,5163,39.72,1964,15.11,65.0,4,LGA  1151,Desktop
1180,Intel Xeon E5649 @ 2.53GHz,5812.0,5160,71.02,1211,16.67,80.0,6,LGA 1366,Server
1181,AMD FX-8150 Eight-Core,5018.4,5158,82.22,1424,22.7,125.0,4,AM3+,Desktop
1182,Intel Xeon E3-1220 v3 @ 3.10GHz,26000.0,5154,15.86,1984,6.11,80.0,4,LGA 1150,Server
1184,Intel Xeon E5-2420 @ 1.90GHz,13600.0,5149,30.29,1108,6.52,95.0,6,LGA 1356,Server
1186,AMD FX-8310 Eight-Core,66492.0,5145,6.19,1413,1.7,95.0,4,AM3+,Desktop
1188,Intel Core i7-3630QM @ 2.40GHz,34396.0,5131,11.93,1695,3.94,45.0,4,rPGA988B,Laptop
1189,Intel Core i3-1005G1 @ 1.20GHz,22480.0,5128,18.25,2250,8.01,15.0,2,BGA 1526,Laptop
1191,Intel Xeon X5672 @ 3.20GHz,3599.2,5117,113.73,1570,34.9,95.0,4,LGA 1366,Server
1192,Intel Xeon X5677 @ 3.47GHz,8800.0,5112,46.47,1614,14.67,130.0,4,LGA 1366,Server
1194,Intel Core i7-3610QM @ 2.30GHz,31999.2,5100,12.75,1665,4.16,45.0,4,PGA988B,Laptop
1195,Intel Core i7-4702MQ @ 2.20GHz,28164.0,5095,14.47,1682,4.78,37.0,4,PGA946,Laptop
1196,Intel Core i5-4590S @ 3.00GHz,20800.0,5095,19.6,2052,7.89,65.0,4,LGA 1150,Desktop
1199,Intel Xeon W-2102 @ 2.90GHz,22959.2,5077,17.69,1753,6.11,120.0,4,LGA 2066,Server
1203,Intel Core i7-4765T @ 2.00GHz,39916.0,5036,10.09,1619,3.25,35.0,4,LGA 1150,Desktop
1206,Intel Core i7-8665UE @ 1.70GHz,32720.0,5017,12.27,1538,3.76,15.0,4,BGA 1528,Laptop
1207,Intel Core i7-10510Y @ 1.20GHz,32240.0,5016,12.45,1957,4.86,7.0,4,UTFCBGA1377,Laptop
1209,Intel Xeon E3-1230 @ 3.20GHz,21615.2,5006,18.53,1650,6.11,80.0,4,LGA 1155,Server
1210,Intel Xeon E3-1290 @ 3.60GHz,70800.0,4988,5.64,1833,2.07,95.0,4,LGA 1155,Server
1211,AMD FX-8320E Eight-Core,10560.0,4972,37.67,1410,10.68,95.0,4,AM3+,Desktop
1212,Intel Xeon E5645 @ 2.40GHz,4160.0,4955,95.29,1147,22.06,80.0,6,LGA 1366,Server
1216,Intel Core i5-3570K @ 3.40GHz,5251.2,4936,75.21,2049,31.22,77.0,4,LGA 1155,Desktop
1218,Intel Core i5-4670S @ 3.10GHz,17040.0,4919,23.09,2063,9.69,65.0,4,LGA 1150,Desktop
1219,Intel Core i5-4570S @ 2.90GHz,13567.2,4914,28.97,1981,11.68,65.0,4,LGA 1150,Desktop
1220,Intel Core i5-3570 @ 3.40GHz,13280.0,4910,29.58,2049,12.34,77.0,4,LGA 1155,Desktop
1222,AMD FX-8140 Eight-Core,11908.8,4860,32.65,1273,8.55,95.0,4,AM3+,Desktop
1224,Intel Core i3-7320 @ 4.10GHz,14175.2,4856,27.4,2499,14.1,51.0,2,LGA 1151,Desktop
1226,Intel Core i5-6500T @ 2.50GHz,17721.6,4845,21.87,1831,8.27,35.0,4,LGA  1151,Desktop
1228,Intel Core i5-7442EQ @ 2.10GHz,20000.0,4834,19.34,1819,7.28,25.0,4,BGA 1440,Laptop
1229,Intel Core i5-4460 @ 3.20GHz,6356.8,4834,60.84,1902,23.94,84.0,4,LGA 1150,Desktop
1231,Intel Core i3-7350K @ 4.20GHz,20064.0,4819,19.22,2493,9.94,60.0,2,LGA 1151,Desktop
1233,Intel Xeon Bronze 3204 @ 1.90GHz,20079.2,4796,19.11,1103,4.39,85.0,6,LGA 3647,Server
1235,Intel Core i5-3550 @ 3.30GHz,26824.8,4783,14.26,1997,5.96,77.0,4,LGA 1155,Desktop
1236,Intel Core i5-6500TE @ 2.30GHz,18448.8,4776,20.71,1828,7.93,35.0,4,LGA  1151,Desktop
1238,Intel Xeon E3-1225 V2 @ 3.20GHz,18015.2,4766,21.16,1929,8.57,77.0,4,LGA 1155,Server
1239,Intel Xeon E3-1230L v3 @ 1.80GHz,35880.0,4764,10.62,1502,3.35,25.0,4,LGA 1150,Server
1241,AMD Opteron 6220,1185.6,4753,320.68,1203,81.17,115.0,4,Socket G34,Server
1243,Intel Pentium 6805 @ 1.10GHz,12880.0,4745,29.47,1964,12.2,15.0,2,BGA 1526,Laptop
1246,Intel Xeon E3-1235 @ 3.20GHz,18720.0,4725,20.19,1562,6.68,95.0,4,LGA 1155,Server
1247,Intel Core i5-4440 @ 3.10GHz,6320.0,4718,59.72,1860,23.54,84.0,4,LGA 1150,Desktop
1248,Intel Xeon E3-1265L V2 @ 2.50GHz,11999.2,4711,31.41,1552,10.35,45.0,4,LGA 1155,Server
1249,Intel Core i5-7400T @ 2.40GHz,13988.0,4710,26.94,1763,10.08,35.0,4,LGA 1151,Desktop
1251,Intel Core i3-7300 @ 4.00GHz,23999.2,4703,15.68,2423,8.08,51.0,2,LGA 1151,Desktop
1253,Intel Xeon E5-2603 v4 @ 1.70GHz,20655.2,4695,18.19,1046,4.05,85.0,6,LGA 2011-3,Server
1254,Intel Xeon E3-1220 V2 @ 3.10GHz,7440.0,4691,50.44,1898,20.41,69.0,4,LGA 1155,Server
1255,Intel Atom C3758 @ 2.20GHz,15440.0,4683,24.27,859,4.45,25.0,8,BGA 1310,Server
1256,Intel Xeon E5-1410 @ 2.80GHz,3599.2,4677,103.95,1491,33.14,80.0,4,LGA 1356,Server
1257,AMD Opteron 4284,1185.6,4665,314.79,1181,79.71,95.0,4,Socket C32,Server
1259,Intel Core i5-3470 @ 3.20GHz,8445.6,4657,44.11,1943,18.4,77.0,4,LGA 1155,Desktop
1260,Intel Core i5-4430 @ 3.00GHz,11901.6,4646,31.23,1806,12.14,84.0,4,LGA 1150,Desktop
1262,Intel Core i7-3632QM @ 2.20GHz,7192.0,4628,51.48,1581,17.59,35.0,4,rPGA988B,Laptop
1264,Intel Core i5-3570S @ 3.10GHz,5352.0,4620,69.07,1996,29.83,65.0,4,LGA 1155,Desktop
1265,Intel Core i7-2860QM @ 2.50GHz,14560.8,4607,25.31,1597,8.77,45.0,4,BGA 1224,Laptop
1268,Intel Core i5-6442EQ @ 1.90GHz,20000.0,4598,18.39,1716,6.87,25.0,4,BGA 1440,Laptop
1271,Intel Xeon L5640 @ 2.27GHz,5812.0,4591,63.2,1139,15.68,60.0,6,LGA 1366,Server
1273,Intel Xeon Bronze 3104 @ 1.70GHz,25619.2,4585,14.32,1001,3.13,85.0,6,LGA 3647,Server
1274,AMD FX-8120 Eight-Core,3999.2,4578,91.57,1327,26.54,125.0,4,AM3+,Desktop
1276,AMD Athlon 240GE,11040.0,4551,32.98,1986,14.39,35.0,2,AM4,Desktop
1277,Intel Xeon X5667 @ 3.07GHz,1443.2,4551,252.25,1453,80.55,95.0,4,LGA 1366,Server
1282,Intel Core i5-3550S @ 3.00GHz,25596.0,4537,14.18,1982,6.2,65.0,4,LGA 1155,Desktop
1284,Intel Core i7-2600S @ 2.80GHz,22720.0,4524,15.93,1712,6.03,65.0,4,LGA 1155,Desktop
1285,AMD Opteron 4280,7599.2,4504,47.41,1141,12.02,95.0,4,Socket C32,Server
1286,Intel Core i5-4460S @ 2.90GHz,52799.2,4503,6.82,1847,2.8,65.0,4,LGA 1150,Desktop
1287,Intel Core i3-9100TE @ 2.20GHz,9760.0,4501,36.89,1585,12.99,35.0,4,LGA 1151-2,Laptop
1288,Intel Core i5-3450 @ 3.10GHz,19196.0,4497,18.74,1887,7.86,77.0,4,LGA 1155,Desktop
1289,Intel Pentium Gold G6605 @ 4.30GHz,9940.0,4493,36.16,2658,21.39,58.0,2,LGA 1200,Desktop
1290,AMD Athlon 3000G,4399.2,4480,81.47,1999,36.36,35.0,2,AM4,Desktop
1292,AMD FX-6350 Six-Core,4930.4,4463,72.42,1542,25.02,125.0,3,AM3+,Desktop
1294,Intel Xeon X5647 @ 2.93GHz,1594.4,4455,223.53,1385,69.5,130.0,4,LGA 1366,Server
1295,AMD Athlon 220GE,10320.0,4450,34.5,1984,15.38,35.0,2,AM4,Laptop
1296,Intel Xeon E5-1603 v3 @ 2.80GHz,1030.4,4448,345.33,1631,126.61,140.0,4,LGA 2011-v3,Server
1298,Intel Xeon E5-2609 v3 @ 1.90GHz,6390.4,4423,55.37,1097,13.73,80.0,6,LGA 2011-v3,Server
1299,Intel Core i7-2960XM @ 2.70GHz,31996.0,4423,11.06,1491,3.73,55.0,4,PGA988B,Laptop
1303,Intel Pentium Gold G6600 @ 4.20GHz,8588.0,4396,40.95,2577,24.0,58.0,2,LGA 1200,Desktop
1305,Intel Core i3-6300 @ 3.80GHz,13079.2,4386,26.83,2295,14.04,51.0,2,LGA  1151,Desktop
1306,AMD Opteron 4386,19176.0,4378,18.26,1012,4.22,95.0,4,C32,Server
1307,Intel Pentium Gold G6505 @ 4.20GHz,6000.0,4378,58.37,2652,35.35,58.0,2,LGA 1200,Desktop
1309,Intel Core i3-6320 @ 3.90GHz,11600.0,4372,30.15,2343,16.16,51.0,2,LGA  1151,Desktop
1311,Intel Core i5-4670T @ 2.30GHz,20721.6,4361,16.84,1735,6.7,45.0,4,LGA 1150,Desktop
1313,Intel Core i7-2760QM @ 2.40GHz,11041.6,4353,31.54,1534,11.12,45.0,4,BGA 1224,Laptop
1314,Intel Core i5-3470S @ 2.90GHz,5520.0,4353,63.09,1900,27.53,65.0,4,LGA 1155,Desktop
1315,Intel Core i7-2820QM @ 2.30GHz,19999.2,4347,17.39,1515,6.06,45.0,4,BGA 1224,Laptop
1316,Intel Core i7-2920XM @ 2.50GHz,9600.0,4344,36.2,1499,12.49,55.0,4,PGA988,Laptop
1317,Intel Core i3-7100 @ 3.90GHz,10239.2,4342,33.92,2338,18.27,51.0,2,LGA 1151,Desktop
1319,Intel Core i5-6400T @ 2.20GHz,12799.2,4302,26.89,1652,10.32,35.0,4,LGA  1151,Desktop
1320,Intel Core i3-8109U @ 3.00GHz,39999.2,4301,8.6,2133,4.27,28.0,2,BGA 1528,Laptop
1321,Intel Pentium Gold G6405 @ 4.10GHz,4808.0,4285,71.29,2534,42.16,58.0,2,LGA 1200,Desktop
1323,Intel Atom C3958 @ 2.00GHz,35920.0,4281,9.53,514,1.15,31.0,16,BGA 1310,Server
1324,Intel Core i5-4440S @ 2.80GHz,15040.0,4277,22.75,1790,9.52,65.0,4,LGA 1150,Desktop
1325,Intel Core i5-3450S @ 2.80GHz,7600.0,4264,44.88,1851,19.48,65.0,4,LGA 1155,Desktop
1326,Intel Xeon E5-1607 v2 @ 3.00GHz,18396.0,4259,18.52,1642,7.14,130.0,4,LGA  2011,Server
1328,Intel Core i7-7567U @ 3.50GHz,58719.2,4256,5.8,2261,3.08,28.0,2,BGA 1356,Laptop
1329,Intel Core i5-6350HQ @ 2.30GHz,24480.0,4255,13.9,1420,4.64,45.0,4,LGA  1151,Laptop
1333,Intel Core i5-3350P @ 3.10GHz,13200.0,4237,25.68,1783,10.8,69.0,4,LGA 1155,Desktop
